Time,Normalized_Error
5.1805267333984375,1.2187113006312211
5.382441997528076,1.216720398710089
5.585014820098877,1.2167069178607566
5.789057970046997,1.2178531792803677
5.9930479526519775,1.2174620457431025
6.194201707839966,1.2175851939747326
6.39649772644043,1.2188763007330137
6.599968910217285,1.2174070373133214
6.803531885147095,1.2174388901194624
7.007998943328857,1.2169303074274391
7.212893962860107,1.2174479190692313
7.415520906448364,1.217576118191862
7.616579055786133,1.2187683618463738
7.819683790206909,1.218142130466965
8.022202730178833,1.2188021001768083
0.31037402153015137,3.0760628466628215
0.5137569904327393,3.2359014986180616
0.7172911167144775,3.1500233317795874
0.9216170310974121,3.10804209473879
1.12550687789917,3.00366946453593
1.3257579803466797,3.0433261115675365
1.5283019542694092,3.139255621672672
1.7310140132904053,3.2313729512408726
1.9341421127319336,3.290031906781963
2.138184070587158,3.313492006715835
2.3404250144958496,3.29519105683285
2.5443708896636963,3.232852391212971
2.7479398250579834,3.1466293785619137
2.9520630836486816,3.065335892647366
3.156938076019287,2.9866808800147058
3.357882022857666,3.016376437010142
3.5602359771728516,3.051443022425802
3.7629618644714355,3.078524113096656
3.9676480293273926,3.1090960226944677
4.168332815170288,3.1216534508794465
4.371308088302612,3.08570802904032
4.573977947235107,3.0700031997371107
4.7763988971710205,3.069302829190619
4.979145050048828,3.0765030300475407
5.182687044143677,3.077796677109738
5.387714862823486,3.0886322672823394
5.590492010116577,3.3547468297183354
5.8011767864227295,3.608300496485901
